,N°,Date,Comptes,Intitulé,Code opération,Débit,Crédit
,1,2010/01/10,101000,"Capital
Apport de l'associé unique",CAPITAL,,2000,"0,000","2000,000"
Totaux,,1,101000,Capital,,"0,000","2000,000"

,N°,Date,Comptes,Intitulé,Code opération,Débit,Crédit
,12,2010/01/20,401100,"Fournisseurs - Achats de biens et services
Assurance risque d'exploitation AXA",AXA_2010 facture,,719.2,"0,000","719,2"
,13,2010/01/20,401100,"Fournisseurs - Achats de biens et services
Assurance risque d'exploitation AXA",AXA_2010 paiement,719.2,,"719,2","719,2"
,17,2010/01/21,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC jan_2010",HSBC_M1_2010 facture,,23.92,"719,2","743,12"
,18,2010/01/21,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC jan_2010",HSBC_M1_2010 paiement,23.92,,"743,12","743,12"
,24,2010/02/01,401100,"Fournisseurs - Achats de biens et services
La Poste - achat de timbres",POSTE 0 facture,,6.72,"743,12","749,84"
,25,2010/02/01,401100,"Fournisseurs - Achats de biens et services
La Poste - achat de timbres",POSTE 0 paiement,6.72,,"749,84","749,84"
,28,2010/02/03,401100,"Fournisseurs - Achats de biens et services
Carte intégrale février 2010 - RATP",RATP_M2_2010 facture,,101.13,"749,84","850,97"
,29,2010/02/03,401100,"Fournisseurs - Achats de biens et services
Carte intégrale février 2010 - RATP",RATP_M2_2010 paiement,101.13,,"850,97","850,97"
,33,2010/02/04,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC fév_2010",HSBC_M2_2010 facture,,23.92,"850,97","874,89"
,34,2010/02/04,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC fév_2010",HSBC_M2_2010 paiement,23.92,,"874,89","874,89"
,40,2010/03/03,401100,"Fournisseurs - Achats de biens et services
Carte intégrale mars 2010 - RATP",RATP_M3_2010 facture,,101.13,"874,89","976,02"
,41,2010/03/03,401100,"Fournisseurs - Achats de biens et services
Carte intégrale mars 2010 - RATP",RATP_M3_2010 paiement,101.13,,"976,02","976,02"
,45,2010/03/04,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC mars_2010",HSBC_M3_2010 facture,,23.92,"976,02","999,94"
,46,2010/03/04,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC mars_2010",HSBC_M3_2010 paiement,23.92,,"999,94","999,94"
,70,2010/04/04,401100,"Fournisseurs - Achats de biens et services
Carte intégrale avr 2010 - RATP",RATP_M4_2010 facture,,101.13,"999,94","1101,07"
,71,2010/04/04,401100,"Fournisseurs - Achats de biens et services
Carte intégrale avr 2010 - RATP",RATP_M4_2010 paiement,101.13,,"1101,07","1101,07"
,75,2010/04/04,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC avr_2010",HSBC_M4_2010 facture,,23.92,"1101,07","1124,99"
,76,2010/04/04,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC avr_2010",HSBC_M4_2010 paiement,23.92,,"1124,99","1124,99"
,96,2010/05/04,401100,"Fournisseurs - Achats de biens et services
Carte intégrale mai 2010 - RATP",RATP_M5_2010 facture,,101.13,"1124,99","1226,12"
,97,2010/05/04,401100,"Fournisseurs - Achats de biens et services
Carte intégrale mai 2010 - RATP",RATP_M5_2010 paiement,101.13,,"1226,12","1226,12"
,101,2010/05/04,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC mai_2010",HSBC_M5_2010 facture,,23.92,"1226,12","1250,04"
,102,2010/05/04,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC mai_2010",HSBC_M5_2010 paiement,23.92,,"1250,04","1250,04"
,109,2010/05/04,401100,"Fournisseurs - Achats de biens et services
La Poste - achat de timbres",POSTE 1 facture,,5.6,"1250,04","1255,64"
,110,2010/05/04,401100,"Fournisseurs - Achats de biens et services
La Poste - achat de timbres",POSTE 1 paiement,5.6,,"1255,64","1255,64"
,114,2010/05/04,401100,"Fournisseurs - Achats de biens et services
Eyrolles -Livres Python; XML ",Livres 1 facture,,83.98,"1255,64","1339,62"
,115,2010/05/04,401100,"Fournisseurs - Achats de biens et services
Eyrolles -Livres Python; XML ",Livres 1 paiement,83.98,,"1339,62","1339,62"
,119,2010/05/04,401100,"Fournisseurs - Achats de biens et services
Surcouf -cartouches imprimante",Cartouches facture,,35.99,"1339,62","1375,61"
,120,2010/05/04,401100,"Fournisseurs - Achats de biens et services
Surcouf -cartouches imprimante",Cartouches paiement,35.99,,"1375,61","1375,61"
,142,2010/05/17,401100,"Fournisseurs - Achats de biens et services
FNAC -Livre fiscalité ",Livres 2 facture,,126,"1375,61","1501,61"
,143,2010/05/17,401100,"Fournisseurs - Achats de biens et services
FNAC -Livre fiscalité ",Livres 2 paiement,126,,"1501,61","1501,61"
,149,2010/06/02,401100,"Fournisseurs - Achats de biens et services
Carte intégrale juin 2010 - RATP",RATP_M6_2010 facture,,101.2,"1501,61","1602,81"
,150,2010/06/02,401100,"Fournisseurs - Achats de biens et services
Carte intégrale juin 2010 - RATP",RATP_M6_2010 paiement,101.2,,"1602,81","1602,81"
,160,2010/06/07,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC juin_2010",HSBC_M6_2010 facture,,23.92,"1602,81","1626,73"
,161,2010/06/07,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC juin_2010",HSBC_M6_2010 paiement,23.92,,"1626,73","1626,73"
,177,2010/06/09,401100,"Fournisseurs - Achats de biens et services
Infogreffe - commande K-bis",info gref facture,,3.78,"1626,73","1630,51"
,178,2010/06/09,401100,"Fournisseurs - Achats de biens et services
Infogreffe - commande K-bis",info gref paiement,3.78,,"1630,51","1630,51"
,187,2010/07/02,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC juillet_2010",HSBC_M7_2010 facture,,23.92,"1630,51","1654,43"
,188,2010/07/02,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC juillet_2010",HSBC_M7_2010 paiement,23.92,,"1654,43","1654,43"
,212,2010/08/02,401100,"Fournisseurs - Achats de biens et services
Carte intégrale août 2010 - RATP",RATP_M8_2010 facture,,101.13,"1654,43","1755,56"
,213,2010/08/02,401100,"Fournisseurs - Achats de biens et services
Carte intégrale août 2010 - RATP",RATP_M8_2010 paiement,101.13,,"1755,56","1755,56"
,217,2010/08/02,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC août_2010",HSBC_M8_2010 facture,,23.92,"1755,56","1779,48"
,218,2010/08/02,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC août_2010",HSBC_M8_2010 paiement,23.92,,"1779,48","1779,48"
,240,2010/08/30,401100,"Fournisseurs - Achats de biens et services
Eyrolles -Livres Python; XML ",Livres 3 facture,,25,"1779,48","1804,48"
,241,2010/08/30,401100,"Fournisseurs - Achats de biens et services
Eyrolles -Livres Python; XML ",Livres 3 paiement,25,,"1804,48","1804,48"
,245,2010/08/30,401100,"Fournisseurs - Achats de biens et services
Carrefour - matériel",vêtement prestation 1 facture,,29,"1804,48","1833,48"
,246,2010/08/30,401100,"Fournisseurs - Achats de biens et services
Carrefour - matériel",vêtement prestation 1 paiement,29,,"1833,48","1833,48"
,250,2010/08/30,401100,"Fournisseurs - Achats de biens et services
Celio - matériel",vêtement prestation 2 facture,,44.99,"1833,48","1878,47"
,251,2010/08/30,401100,"Fournisseurs - Achats de biens et services
Celio - matériel",vêtement prestation 2 paiement,44.99,,"1878,47","1878,47"
,257,2010/09/02,401100,"Fournisseurs - Achats de biens et services
Carte intégrale sep 2010 - RATP",RATP_M9_2010 facture,,101.13,"1878,47","1979,60"
,258,2010/09/02,401100,"Fournisseurs - Achats de biens et services
Carte intégrale sep 2010 - RATP",RATP_M9_2010 paiement,101.13,,"1979,60","1979,60"
,262,2010/09/02,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC sep_2010",HSBC_M9_2010 facture,,23.92,"1979,60","2003,52"
,263,2010/09/02,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC sep_2010",HSBC_M9_2010 paiement,23.92,,"2003,52","2003,52"
,283,2010/10/02,401100,"Fournisseurs - Achats de biens et services
Carte intégrale oct 2010 - RATP",RATP_M10_2010 facture,,101.13,"2003,52","2104,65"
,284,2010/10/02,401100,"Fournisseurs - Achats de biens et services
Carte intégrale oct 2010 - RATP",RATP_M10_2010 paiement,101.13,,"2104,65","2104,65"
,288,2010/10/02,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC oct_2010",HSBC_M10_2010 facture,,23.92,"2104,65","2128,57"
,289,2010/10/02,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC oct_2010",HSBC_M10_2010 paiement,23.92,,"2128,57","2128,57"
,296,2010/10/05,401100,"Fournisseurs - Achats de biens et services
La Poste - achat de timbres",POSTE 2 facture,,5.8,"2128,57","2134,37"
,297,2010/10/05,401100,"Fournisseurs - Achats de biens et services
La Poste - achat de timbres",POSTE 2 paiement,5.8,,"2134,37","2134,37"
,311,2010/10/12,401100,"Fournisseurs - Achats de biens et services
Eyrolles -3 Livres Linux : Dev; Embeded; devices",Livres 4 facture,,100.1,"2134,37","2234,47"
,312,2010/10/12,401100,"Fournisseurs - Achats de biens et services
Eyrolles - 3 Livres Linux : Dev; Embeded; devices",Livres 4 paiement,100.1,,"2234,47","2234,47"
,320,2010/10/22,401100,"Fournisseurs - Achats de biens et services
Hughes; Hubbard & Reed – livre assemblée",CHARGES GESTION 1 facture,,49.62,"2234,47","2284,09"
,321,2010/10/22,401100,"Fournisseurs - Achats de biens et services
Hughes; Hubbard & Reed – livre assemblée",CHARGES GESTION 1 paiement,49.62,,"2284,09","2284,09"
,325,2010/10/22,401100,"Fournisseurs - Achats de biens et services
Tribunal de Commerce: paraffage livre assemblées",CHARGES GESTION 2 facture,,3.11,"2284,09","2287,20"
,326,2010/10/22,401100,"Fournisseurs - Achats de biens et services
Tribunal de Commerce: paraffage livre assemblées",CHARGES GESTION 2 paiement,3.11,,"2287,20","2287,20"
,332,2010/11/02,401100,"Fournisseurs - Achats de biens et services
Carte intégrale nov 2010 - RATP",RATP_M11_2010 facture,,101.13,"2287,20","2388,33"
,333,2010/11/02,401100,"Fournisseurs - Achats de biens et services
Carte intégrale nov 2010 - RATP",RATP_M11_2010 paiement,101.13,,"2388,33","2388,33"
,337,2010/11/02,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC nov_2010",HSBC_M11_2010 facture,,23.92,"2388,33","2412,25"
,338,2010/11/02,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC nov_2010",HSBC_M11_2010 paiement,23.92,,"2412,25","2412,25"
,359,2010/11/29,401100,"Fournisseurs - Achats de biens et services
La Poste - achat de timbres",POSTE 3 facture,,5.8,"2412,25","2418,05"
,360,2010/11/29,401100,"Fournisseurs - Achats de biens et services
La Poste - achat de timbres",POSTE 3 paiement,5.8,,"2418,05","2418,05"
,363,2010/11/29,401100,"Fournisseurs - Achats de biens et services
La Poste - achat de timbres",POSTE 4 facture,,4.38,"2418,05","2422,43"
,364,2010/11/29,401100,"Fournisseurs - Achats de biens et services
La Poste - achat de timbres",POSTE 4 paiement,4.38,,"2422,43","2422,43"
,370,2010/12/02,401100,"Fournisseurs - Achats de biens et services
Carte intégrale déc 2010 - RATP",RATP_M12_2010 facture,,101.13,"2422,43","2523,56"
,371,2010/12/02,401100,"Fournisseurs - Achats de biens et services
Carte intégrale déc 2010 - RATP",RATP_M12_2010 paiement,101.13,,"2523,56","2523,56"
,375,2010/12/02,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC déc_2010",HSBC_M12_2010 facture,,23.92,"2523,56","2547,48"
,376,2010/12/02,401100,"Fournisseurs - Achats de biens et services
Frais tenue de compte HSBC déc_2010",HSBC_M12_2010 paiement,23.92,,"2547,48","2547,48"
